"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","46","2","0.000000","0","0"
"/Game/Characters/Model/crown_material.crown_material","0","26","10","1","32.408993","0","164"
"/Game/Characters/Model/prince_mat.prince_mat","0","26","10","1","0.000000","0","164"
"/Game/Props/Rock.Rock","0","14","3","1","0.000000","0","52"
"/Game/Characters/Doctor/doctor_material.doctor_material","0","26","10","1","0.000000","0","164"
"/Game/ThirdPerson/Blueprints/villager_variant2_texture_Mat.villager_variant2_texture_Mat","0","26","10","1","0.000000","0","164"
"/Game/Characters/npc1/npc1_mat.npc1_mat","0","26","10","1","0.000000","0","164"
"/Game/Props/BlueRoof.BlueRoof","0","26","10","1","0.000000","0","164"
"/Game/Characters/Guard/helmet_material.helmet_material","0","26","10","1","0.000000","0","164"
"/Game/Characters/Guard/lambert6.lambert6","0","26","10","1","0.000000","0","164"
"/Game/Props/Leaf.Leaf","0","14","3","1","0.000000","0","52"
"/Game/Props/Box/lambert2.lambert2","0","14","3","1","0.000000","0","52"
"/Game/Props/DW.DW","0","26","10","1","0.000000","0","164"
"/Game/Props/LW.LW","0","14","3","1","0.000000","0","52"
"/Game/Props/Stone.Stone","0","14","3","1","0.000000","0","52"
"/Game/Props/MW.MW","0","26","10","1","0.000000","0","164"
"/Game/Props/DKW.DKW","0","26","10","1","0.000000","0","164"
"/Game/Characters/Model/cape_hair.cape_hair","0","26","10","1","0.000000","0","164"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","23","2","1","37.399601","0","159"
"/Game/ThirdPerson/Blueprints/villager_variant1_texture_Mat.villager_variant1_texture_Mat","0","26","5","1","36.339428","0","126"
"/Game/ThirdPerson/Blueprints/red_Mat.red_Mat","0","14","3","1","0.000000","0","70"
"/Game/ThirdPerson/Blueprints/soil_Mat.soil_Mat","0","29","6","1","33.927120","0","126"
"/Game/Characters/Model/cape_hair.cape_hair","49","26","2","1","31.898066","0","132"
"/Game/Characters/Model/crown_material.crown_material","49","26","2","1","0.000000","0","133"
"/Game/Characters/Model/prince_mat.prince_mat","49","26","2","1","0.000000","0","133"
"/Game/Props/Rock.Rock","49","14","2","1","0.000000","0","61"
"/Game/Characters/Doctor/doctor_material.doctor_material","49","26","2","1","0.000000","0","133"
"/Game/ThirdPerson/Blueprints/villager_variant2_texture_Mat.villager_variant2_texture_Mat","49","26","2","1","0.000000","0","133"
"/Game/ThirdPerson/Blueprints/villager_variant1_texture_Mat.villager_variant1_texture_Mat","49","26","2","1","27.961130","0","264"
"/Game/Characters/npc1/npc1_mat.npc1_mat","49","26","2","1","0.000000","0","133"
"/Game/Props/BlueRoof.BlueRoof","49","26","2","1","0.000000","0","133"
"/Game/ThirdPerson/Blueprints/soil_Mat.soil_Mat","49","31","2","1","25.997648","0","217"
"/Game/Characters/Guard/helmet_material.helmet_material","49","26","2","1","0.000000","0","133"
"/Game/Characters/Guard/lambert6.lambert6","49","26","2","1","0.000000","0","133"
"/Game/ThirdPerson/Blueprints/red_Mat.red_Mat","49","14","1","1","0.000000","0","90"
"/Game/Props/Leaf.Leaf","49","14","2","1","0.000000","0","61"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","23","3","1","23.519220","0","116"
"/Game/Props/DW.DW","49","26","2","1","0.000000","0","133"
"/Game/Props/Box/lambert2.lambert2","49","14","3","1","0.000000","0","58"
"/Game/Props/LW.LW","49","14","3","1","0.000000","0","58"
"/Game/Props/MW.MW","49","26","5","1","0.000000","0","128"
"/Game/Props/DKW.DKW","49","26","5","1","0.000000","0","128"
"/Game/Props/Stone.Stone","49","14","3","1","0.000000","0","58"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","64","3","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","44","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","70","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","144","6","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","23","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","46","2","0.000000","0","0"
